Carrier,Title,State,Zip code,Hiring radius miles,Multi zip codes,Job Details,Pay Details,Equipment Details,Key Disqualifiers,Requirements
Swift,Smithfield - Regional,UT,84118,200,,"Category,Details
Job Description,""Regional dedicated reefer lane running Sioux Falls, SD to Salt Lake City, UT.""
Freight Type,Refrigerated (DED-REF)
Driver Type,Company Driver
Home Time,Every Two Weeks
Home Time Duration,Over the road / Regional (out 14 days).
Dedicated Account?,Yes
Avg Weekly Miles,""2,800 – 3,800""
No Touch Freight,Yes
Driver Load / Unload,""No (Live Unload, Preload)""","Category,Details
Average Weekly Pay,""$1,300""
CPM Range (Teams),$0.65 – $0.72 CPM plus bonus
CPM Range (Mentors),$0.51 – $0.62 CPM plus bonus
Short Haul Pay,No short haul pay
Stop Pay,$25.00
Bonuses,Swift Driver Performance Bonus
Unload Pay,N/A","Category,Details
Equipment Type,Sleeper trucks
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Double (Team required)","Category,Details
Solo Drivers,CLOSED (Mentors and Teams only)
SAP Drivers,No
Teams Required,YES (Must have a teammate)
Owner Operators,No
Trainees,No","Category,Details
Experience Required,1 year (Experienced)
Endorsements,None required
Residency,Within 200 miles of Salt Lake City (84118)
Shift / Schedule,Both Day/Night; Weekend work required
Work Days,Every 2 weeks home; must work Thanksgiving or Christmas
Hiring Area,""CA, CO, ID, KS, NE, NV, SD, UT, WY"""
Swift,Georgia Pacific - Regional,"AL, FL, MS, SC",,,,"Category,Details
Job Description,Regional dry van freight primarily serving the Southeast and Mid-South regions.
Freight Type,Dry Van (DED-DRY)
Driver Type,Company Driver
Home Time,Once a week
Home Time Duration,Weekly home time.
Dedicated Account?,Yes
Avg Weekly Miles,""2,100 – 2,300""
No Touch Freight,Yes
Driver Load / Unload,No","Category,Details
Average Weekly Pay,""$1,100 – $1,300""
CPM Range,$0.55 CPM
Short Haul Pay,$40 for loads under 100 miles
Stop Pay,NO STOP PAY
Bonuses,""$100 (Based on availability, service, and safety)""
Unload Pay,N/A","Category,Details
Equipment Type,Sleeper trucks
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes","Category,Details
SAP Drivers,No
Teams Accepted,NO (Closed)
Owner Operators,NO
Trainees,""YES (Note: Needs sheet says No, Account Overview says Yes)""","Category,Details
Experience Required,6 months (Needs sheet requirement)
Endorsements,None required
Residency,""Must live within 50 miles of hub cities in AL, FL, MS, or SC""
Shift / Schedule,Both Day/Night available
Work Days,Weekend work required; All holidays except Christmas
Hiring Area,""AL, FL, MS, SC"""
Swift,"Great Lakes Regional – Gary, IN",IN,46406,300,,"Category,Details
Job Description,""Regional OTR freight operating across the Central, East, and North Central regions. Based out of Gary, IN.""
Freight Type,Dry Van (OTR-DRY)
Driver Type,Company Driver
Home Time,Every two weeks
Home Time Duration,14 days out; Regional OTR schedule.
Dedicated Account?,No (General Freight)
Avg Weekly Miles,""1,700 – 2,400""
No Touch Freight,Yes
Driver Load / Unload,""No (Mix of live load/unload, preload, and drop & hook)""","Category,Details
Average Weekly Pay,""$1,100 – $1,500""
CPM Range,$0.56 CPM (Starting) up to $0.65 CPM
Short Haul Pay,Not Specified
Stop Pay,Not Specified
Bonuses,""Driver Ranking Bonus (Safety, performance, and tenure)""
Unload Pay,N/A","Category,Details
Equipment Type,Dry Van trailers
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes (Sleeper)","Category,Details
SAP Drivers,No
Teams Accepted,Not Specified
Owner Operators,Not Specified
Trainees,Yes (Accepted)","Category,Details
Experience Required,0 – 6 months (Open to Trainees and First Seat)
Endorsements,None required
Residency,""Must live within 300 miles of Gary, IN (46406)""
Shift / Schedule,""Multiple options: Day, Night, Rotation, Sun-Thu, or Tue-Sat""
Operating Area,""Central US (KS to PA, MN to GA)""
Hiring Area,""IA, IL, IN, KY, MI, MN, MO, OH, WI"""
Swift,"Walmart – Harrisonville, MO",MO,64701,200,,"Category,Details
Job Description,""Dedicated grocery account hauling reefer and dry van loads to Springfield, St. Joe, and Topeka.""
Freight Type,Reefer & Dry Van (DED-WAL GRO)
Driver Type,Company Driver
Home Time,Weekly
Home Time Duration,34-hour restarts.
Dedicated Account?,Yes
Avg Weekly Miles,Consistent (Option to run 6 days/week)
No Touch Freight,Yes
Driver Load / Unload,No","Category,Details
Average Weekly Pay,""$1,100 – $1,200""
CPM Range,$0.49 (0 months) – $0.60 (3 years)
Short Haul Pay,Not Specified
Stop Pay,Not Specified
Bonuses,""Driver Ranking Bonus (Safety, performance, and tenure)""
Unload Pay,N/A","Category,Details
Equipment Type,Reefer and Dry Van trailers
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes (Sleeper)","Category,Details
SAP Drivers,No
Teams Accepted,Prior approval needed (Solo-focused)
Owner Operators,Yes
Trainees,Yes (Accepted per Job Details; Note: Needs sheet says No)","Category,Details
Experience Required,12 months (per Needs Sheet)
Endorsements,None required
Residency,""Must live within 51–200 miles of Harrisonville, MO""
Shift / Schedule,Nights only; Weekend and Holiday work required
Dress Code,""No long nails, heels, or open-toe shoes""
Hiring Area,""KS, MO, AR, IA, IL, NE, OK"""
Swift,"Walmart – Corinne, UT Regional",UT,84307,,,"Category,Details
Job Description,""High-pace, demanding 24/7 dedicated grocery operation. All loads are round trips starting from the Corinne hub.""
Freight Type,Reefer (3-zone roll door) & Dry Van
Driver Type,Company Driver
Home Time,Once a week
Home Time Duration,Weekly home time.
Dedicated Account?,Yes
Avg Weekly Miles,""2,500 – 3,000""
No Touch Freight,Yes
Driver Load / Unload,No","Category,Details
Average Weekly Pay,""$1,000 – $1,500 (Yearly $60k – $75k)""
CPM Range,""Varies (Refer to """"Walmart Corinne PAY"""" PDF for specifics)""
Short Haul Pay,$20 for loads under 250 miles
Stop Pay,""$10 for 1st stop, $15 per stop thereafter""
Bonuses,""Driver Ranking Bonus (Safety, performance, and tenure)""
Unload Pay,N/A","Category,Details
Equipment Type,Automatic sleeper trucks
Transmission Type,Automatics (listed in Job Details)
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes (Sleeper)","Category,Details
SAP Drivers,No
Teams Accepted,Yes
Owner Operators,Yes
Trainees,Yes (Accepted)","Category,Details
Experience Required,0 – 6 months (Open to Trainees)
Endorsements,None required
Shift / Schedule,Both Day/Night available; 24/7 operation
Work Days,Weekend and Holiday work required
Hiring Area,""CO, ID, UT, WY (Specific cities like SLC, St. George, Idaho Falls)"""
Swift,Kraft - Eastern Regional,"IA, IL, OH",,,,"Category,Details
Job Description,""Dedicated Kraft dry van freight hauling core lanes between IA, IL, and OH with occasional CA outbound.""
Freight Type,Dedicated Dry Van
Driver Type,Company Driver
Home Time,Weekly
Home Time Duration,34-hour restarts.
Dedicated Account?,Yes
Avg Weekly Miles,""2,200""
No Touch Freight,Yes (Preloaded/Drop & Hook focus)
Driver Load / Unload,No (Mix of live load/unload and drop & hook)","Category,Details
Average Weekly Pay,""$1,300""
CPM Range,$0.60 (0–6 mo) up to $0.70 (97+ mo)
Short Haul Pay,Not Specified
Stop Pay,Not Specified
Bonuses,""Driver Ranking Bonus (Safety, performance, and tenure)""
Unload Pay,N/A","Category,Details
Equipment Type,Dry Van
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes (Sleeper)","Category,Details
SAP Drivers,No
Teams Accepted,Limited (Solo-focused)
Owner Operators,Not Specified
Trainees,No (Per Needs Sheet; Job Details say yes)","Category,Details
Experience Required,6 months (Per Needs Sheet)
Endorsements,None required
Residency,""Commutable distance to terminals in IA, IL, or OH""
Shift / Schedule,Both Day/Night available
Work Days,Weekend work required; holidays based on capacity needs
Hiring Area,""IL, IN, MI, OH, WI"""
Swift,Georgia Pacific – Rincon,"GA, SC",31326,25,,"Category,Details
Job Description,""Dedicated dry van freight serving the East region. Hubs include Savannah, McDonough, Darlington, and Big Island.""
Freight Type,Dry Van (DED-DRY)
Driver Type,Company Driver
Home Time,Once a week
Home Time Duration,Weekly home time.
Dedicated Account?,Yes
Avg Weekly Miles,""1,600""
No Touch Freight,Yes
Driver Load / Unload,""No (Mix of live load/unload, preload, and drop & hook)""","Category,Details
Average Weekly Pay,""$1,100 – $1,300""
CPM Rate,$0.64 CPM
Short Haul Pay,$40 for loads under 100 miles
Stop Pay,NO STOP PAY
Bonus Offer,""$225 (Weekly performance, safety, and service bonus)""
Unload Pay,N/A","Category,Details
Equipment Type,Dry Van
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes (Sleeper)","Category,Details
SAP Drivers,No
Teams Accepted,NO (Closed)
Owner Operators,NO
Trainees,NO","Category,Details
Experience Required,6 months (First Seat)
Endorsements,None required
Residency,""Must live within 25 miles of Savannah, GA or Charlotte, NC""
Shift / Schedule,Both Day/Night available
Work Days,Weekend work required; all holidays except Christmas
Hiring Area,""GA, SC"""
Swift,625 - Automotive,MI,,200,"48134, 48164","Category,Details
Job Description,""Dedicated OTR automotive freight. Runs outbound from MI, then worked back to MI from various delivery locations.""
Freight Type,Dry Van (OTR-DRY)
Driver Type,Company Driver
Home Time,Every two weeks
Home Time Duration,14 days out; 34-hour restarts.
Dedicated Account?,Yes
Avg Weekly Miles,""1,500 – 2,100""
No Touch Freight,Yes
Driver Load / Unload,""No (Mix of live load/unload, preload, and drop & hook)""","Category,Details
Average Weekly Pay,""$1,200 – $1,500""
CPM Range,Standard OTR Pay Scale
Short Haul Pay,Same as OTR
Stop Pay,$15.00
Bonuses,Swift Driver Performance Bonus
Unload Pay,N/A","Category,Details
Equipment Type,Dry Van
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes (Sleeper)","Category,Details
SAP Drivers,No
Teams Accepted,NO (Closed)
Owner Operators,Yes
Trainees,Yes (Accepted)","Category,Details
Experience Required,0 – 6 months (Open to Trainees)
Endorsements,None required
Residency,""Must live within 200 miles of New Boston or Brownstown, MI""
Shift / Schedule,Both Day/Night available
Running Areas,""New Boston, Brownstown, Marysville, Toledo, Flint, Battle Creek""
Hiring Area,""IN, MI, NY, OH, PA, WV"""
Swift,"Dollar Tree – Berwick, PA",PA,,,"18603, 21220, 21078, 21074, 17603","Category,Details
Job Description,Dedicated Dollar Tree account involving high-volume physical unloads and night driving.
Freight Type,Dry Van (DED-DRY)
Driver Type,Company Driver
Home Time,Once a week
Home Time Duration,Weekly home time; 34-hour restarts.
Dedicated Account?,Yes
Avg Weekly Miles,""1,000""
No Touch Freight,NO
Driver Load / Unload,""Driver Unload Required (Full hand unload; 5,000+ pieces).""","Category,Details
Average Weekly Pay,""$1,600 – $1,900""
CPM Range,$1.10 per mile
Unload Pay,$270.00 per load
Stop Pay,$17.00 per stop
Bonuses,""Driver Ranking Bonus (Safety, performance, and tenure)""
Training Pay,$300 (Paid online orientation)","Category,Details
Equipment Type,Dry Van
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes (Sleeper)","Category,Details
SAP Drivers,No
Teams Accepted,Not Specified
Owner Operators,Not Specified
Trainees,No (First Seat/Experienced Only)","Category,Details
Experience Required,6 months (Per Needs Sheet)
Physical Demands,""Extremely High. Must be able to handle 5,000+ piece physical unloads.""
Skill Requirements,Must be comfortable with night driving and tight backing locations.
Residency,""Must live within 50 miles of hiring zip codes (Baltimore, Berwick, etc.).""
Hiring Area,""DC, DE, MD, NJ, PA, VA"""
Swift,"Walmart – Johnstown, NY Regional",NY,12095,200,,"Category,Details
Job Description,Dedicated Walmart Grocery account hauling reefer and dry van loads. High-volume regional operation.
Freight Type,Dedicated Grocery (Reefer & Dry Van)
Driver Type,Company Driver
Home Time,Every 2–3 weeks
Home Time Duration,Regional schedule; 14–21 days out.
Dedicated Account?,Yes
Avg Weekly Miles,Consistent (5–6 day work week)
No Touch Freight,Yes
Driver Load / Unload,No (Possible drop and hook)","Category,Details
Average Weekly Pay,""$1,600""
Guaranteed Pay,""$1,000/week guaranteed for the first 6 months""
CPM Range (Solo),$0.69 (0 mo) – $0.81 (36+ mo)
Stop Pay,$10 for 1st stop; $15 for each additional
Short Haul Pay,$15 flat on loads with 1–50 loaded miles
Detention Pay,$20/hour after 2 hours
Additional Pay,$15.00 second load pay","Category,Details
Equipment Type,Sleeper trucks; Reefer & Dry Van trailers
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes","Category,Details
Hiring Restrictions,""No hiring from Buffalo, NYC, or Boston""
SAP Drivers,No
Teams Accepted,NO (Closed)
Owner Operators,NO
Trainees,Yes (Accepted per Job Details; Note: Needs sheet says No)","Category,Details
Experience Required,6 months (Per Needs Sheet)
Endorsements,None required
Residency,""Must live within 200 miles of Johnstown, NY (excluding restricted cities)""
Shift / Schedule,""Day, Night, or Both available; Night/Weekend work expected""
Work Days,Includes holidays and winter weather driving
Hiring Area,""CT, MA, NH, NJ, NY"""
Swift,Georgia Pacific – Huntsville,AL,35801,,,"Category,Details
Job Description,""Dedicated dry van freight hauling """"out and back"""" runs from the Huntsville hub with expectations of backhauls.""
Freight Type,Dedicated Dry Van
Driver Type,Company Driver
Home Time,Once a week
Home Time Duration,Weekly home time.
Dedicated Account?,Yes
Avg Weekly Miles,""1,800 – 2,000""
No Touch Freight,Yes
Driver Load / Unload,No (Mostly drop and hook)","Category,Details
Average Weekly Pay,""$1,200 – $1,400""
Short Haul Pay,No
Stop Pay,No
Unload Pay,No
Bonuses,""Driver Ranking Bonus (Safety, performance, and tenure)""
Orientation Pay,$300 (Paid only if officially hired)","Category,Details
Equipment Type,Dry Van
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes (Sleeper)","Category,Details
SAP Drivers,No
Teams Accepted,NO (Closed)
Owner Operators,NO
Trainees,NO (Experienced drivers only)","Category,Details
Experience Required,6 months (Per Needs Sheet)
Endorsements,None required
Residency,""Must live within 50 miles of Montgomery or Birmingham, AL""
Shift / Schedule,Both Day/Night available
Work Days,Weekend work required; all holidays except Christmas
Hiring Area,Alabama"
Swift,"Great Lakes Regional – Detroit, MI",MI,48164,300,,"Category,Details
Job Description,Regional Great Lakes freight operation focusing on OTR dry van loads throughout the region.
Freight Type,Dry Van (OTR-DRY)
Driver Type,Company Driver
Home Time,Every Two Weeks
Home Time Duration,14 days out; OTR/Regional mix.
Dedicated Account?,No (General Freight)
Avg Weekly Miles,""1,500 – 2,000""
No Touch Freight,Yes
Driver Load / Unload,""No (Mix of drop & hook, preload, and live load/unload)""","Category,Details
Average Weekly Pay,""$1,100 – $1,500""
CPM Rate,$0.56 per mile (Starting 0–6 months)
Short Haul Pay,Not Specified
Stop Pay,Not Specified
Bonuses,""Driver Ranking Bonus (Safety, performance, and tenure)""
Orientation Pay,$300 (Paid only if officially hired)","Category,Details
Equipment Type,Dry Van trailers
Transmission Type,""Automatics, Manuals""
Engine,Not Specified
Camera Orientation,""Front Facing, Event Only""
Bunks,Yes (Sleeper)","Category,Details
SAP Drivers,No
Teams Accepted,Not Specified
Owner Operators,Not Specified
Trainees,Yes (Accepted)","Category,Details
Experience Required,0 – 6 months (Open to Trainees and First Seat)
Endorsements,None required
Residency,""Must live within 300 miles of New Boston, MI""
Shift / Schedule,Both Day and Night shifts required
Operational Challenges,Cold weather operations and variable routes
Hiring Area,""IL, IN, KY, MD, MI, NY, OH, PA, WI, WV"""
